"cocina" "lavanderia" "aireacondicionado" "total" "pct_usodia" "pct_usonoche" "antiguedad" "mora" "llamadas0" "llamadas1" "llamadas2" "llamadas3" "Region1" "Region2" "Region3" "usaapp" "puntopago" "kmm$cluster"
29 98 15 142 0.73 0.27 29 0 1 0 0 0 1 0 0 0 3 2
22 34 14 70 0.2 0.8 32 0 0 0 0 1 0 1 0 0 3 3
46 50 42 138 0.75 0.25 40 0 0 1 0 0 0 1 0 1 2 1
25 109 12 146 0.74 0.26 44 0 0 1 0 0 1 0 0 0 2 2
50 49 30 129 0.74 0.26 48 0 0 1 0 0 0 1 0 0 1 1
31 102 14 147 0.75 0.25 40 0 0 1 0 0 0 1 0 0 4 2
32 112 15 159 0.15 0.85 47 0 1 0 0 0 0 1 0 0 1 2
21 27 10 58 0.3 0.7 25 0 0 0 0 1 1 0 0 0 3 3
32 102 15 149 0.79 0.21 47 0 0 1 0 0 0 1 0 0 1 2
34 67 33 134 0.75 0.25 55 0 1 0 0 0 1 0 0 0 1 2
28 98 10 136 0.77 0.23 44 0 1 0 0 0 0 1 0 0 3 2
43 60 41 144 0.73 0.27 56 0 0 0 1 0 1 0 0 1 3 4
43 59 29 131 0.78 0.22 42 0 0 1 0 0 1 0 0 0 1 1
54 62 39 155 0.77 0.23 46 0 0 1 0 0 0 1 0 0 1 1
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
35 65 32 132 0.1 0.9 45 0 0 0 1 0 0 1 0 1 1 4
57 51 40 148 0.93 0.07 23 0 0 1 0 0 1 0 0 0 2 1
31 108 15 154 0.71 0.29 57 0 0 1 0 0 0 0 1 1 1 2
59 47 26 132 0.95 0.05 34 0 0 1 0 0 0 1 0 0 3 1
70 49 48 167 0.92 0.08 37 0 0 1 0 0 0 1 0 1 2 1
31 96 14 141 0.18 0.82 35 0 1 0 0 0 0 1 0 1 3 2
45 56 33 134 0.79 0.21 49 0 0 1 0 0 0 1 0 0 3 1
50 49 30 129 0.74 0.26 48 0 0 1 0 0 0 1 0 0 1 1
36 65 32 133 0.94 0.06 31 0 0 0 1 0 0 1 0 1 2 4
54 67 38 159 0.72 0.28 55 0 0 1 0 0 1 0 0 1 2 1
29 111 9 149 0.75 0.25 26 0 0 1 0 0 0 0 1 0 4 2
49 64 21 134 0.9 0.1 26 0 0 0 1 0 0 1 0 0 2 4
40 73 20 133 0.73 0.27 45 0 1 0 0 0 1 0 0 0 1 2
31 108 15 154 0.71 0.29 57 0 0 1 0 0 0 0 1 1 1 2
43 54 36 133 0.93 0.07 24 0 0 1 0 0 0 1 0 1 2 1
25 109 12 146 0.74 0.26 44 0 0 1 0 0 1 0 0 0 2 2
42 48 33 123 0.71 0.29 51 0 0 0 1 0 0 1 0 1 1 4
52 47 36 135 0.8 0.2 40 0 0 1 0 0 0 0 1 1 1 1
52 79 32 163 0.75 0.25 56 0 0 0 1 0 0 0 1 0 1 4
33 112 9 154 0.75 0.25 47 0 1 0 0 0 0 1 0 0 1 2
26 108 15 149 0.74 0.26 57 0 0 1 0 0 0 1 0 0 1 2
40 80 21 141 0.78 0.22 33 0 0 1 0 0 1 0 0 0 3 1
27 110 12 149 0.78 0.22 33 0 1 0 0 0 0 1 0 0 1 2
45 51 19 115 0.86 0.14 27 0 0 0 1 0 0 1 0 0 3 4
43 72 38 153 0.13 0.87 39 0 0 0 1 0 0 1 0 0 2 4
37 76 22 135 0.72 0.28 46 0 0 1 0 0 0 0 1 0 3 1
51 62 40 153 0.86 0.14 27 0 0 1 0 0 1 0 0 1 1 1
30 106 10 146 0.77 0.23 52 0 1 0 0 0 1 0 0 1 1 2
50 49 30 129 0.74 0.26 48 0 0 1 0 0 0 1 0 0 1 1
53 78 29 160 0.13 0.87 40 0 0 0 1 0 0 1 0 0 4 4
40 80 21 141 0.78 0.22 33 0 0 1 0 0 1 0 0 0 3 1
52 80 32 164 0.74 0.26 29 0 0 1 0 0 1 0 0 0 3 1
65 49 55 169 0.89 0.11 33 0 0 1 0 0 0 1 0 0 3 1
27 103 15 145 0.75 0.25 24 0 1 0 0 0 0 1 0 0 3 2
33 98 14 145 0.15 0.85 57 0 1 0 0 0 0 1 0 0 3 2
52 52 40 144 0.77 0.23 40 0 0 1 0 0 0 0 1 1 3 1
51 51 33 135 0.77 0.23 47 0 0 1 0 0 0 1 0 0 1 1
32 102 15 149 0.79 0.21 47 0 0 1 0 0 0 1 0 0 1 2
30 100 9 139 0.78 0.22 57 0 1 0 0 0 1 0 0 1 3 2
50 68 40 158 0.11 0.89 51 1 0 0 1 0 0 1 0 0 1 4
48 52 44 144 0.89 0.11 25 0 0 0 1 0 0 1 0 0 3 4
24 28 11 63 0.23 0.77 58 1 0 0 1 0 0 1 0 0 1 3
47 55 30 132 0.78 0.22 53 0 0 1 0 0 0 1 0 0 3 1
42 55 37 134 0.89 0.11 27 0 0 1 0 0 0 0 1 0 1 1
49 73 48 170 0.7 0.3 50 0 1 0 0 0 1 0 0 0 1 2
49 69 28 146 0.77 0.23 51 0 0 1 0 0 1 0 0 0 1 1
47 54 42 143 0.77 0.23 46 0 0 1 0 0 1 0 0 1 3 1
47 59 29 135 0.88 0.12 28 0 0 1 0 0 0 0 1 0 1 1
45 78 47 170 0.94 0.06 23 0 0 1 0 0 1 0 0 0 1 1
26 99 10 135 0.11 0.89 49 0 1 0 0 0 0 1 0 0 1 2
43 56 41 140 0.87 0.13 36 0 0 0 1 0 0 1 0 0 1 4
26 99 10 135 0.11 0.89 49 0 1 0 0 0 0 1 0 0 1 2
50 66 24 140 0.77 0.23 42 0 0 1 0 0 0 0 1 1 1 1
38 75 25 138 0.76 0.24 42 0 0 1 0 0 1 0 0 0 1 1
37 70 42 149 0.18 0.82 58 0 0 0 0 1 0 1 0 1 1 3
34 80 54 168 0.78 0.22 44 0 0 1 0 0 1 0 0 1 1 1
45 45 30 120 0.79 0.21 56 0 0 1 0 0 0 1 0 1 1 1
68 50 35 153 0.92 0.08 33 0 0 1 0 0 0 1 0 1 3 1
53 46 37 136 0.78 0.22 46 0 0 1 0 0 1 0 0 0 4 1
70 49 48 167 0.92 0.08 37 0 0 1 0 0 0 1 0 1 2 1
48 77 42 167 0.76 0.24 58 0 1 0 0 0 1 0 0 0 1 2
47 71 33 151 0.91 0.09 30 0 0 0 1 0 1 0 0 1 1 4
21 33 11 65 0.21 0.79 58 0 0 0 0 1 0 1 0 0 2 3
24 28 11 63 0.23 0.77 58 1 0 0 1 0 0 1 0 0 1 3
51 54 43 148 0.71 0.29 55 0 0 1 0 0 0 0 1 1 4 1
48 70 22 140 0.76 0.24 48 0 0 1 0 0 1 0 0 0 1 1
32 72 38 142 0.72 0.28 53 0 1 0 0 0 1 0 0 0 1 2
37 77 40 154 0.71 0.29 51 0 0 1 0 0 0 0 1 1 3 1
57 51 40 148 0.93 0.07 23 0 0 1 0 0 1 0 0 0 2 1
52 58 32 142 0.91 0.09 24 0 0 1 0 0 1 0 0 0 2 1
43 72 38 153 0.13 0.87 39 0 0 0 1 0 0 1 0 0 2 4
22 28 10 60 0.22 0.78 33 1 0 0 0 1 0 1 0 0 4 3
44 65 43 152 0.76 0.24 56 0 0 1 0 0 1 0 0 0 1 1
45 68 46 159 0.78 0.22 47 0 0 1 0 0 0 0 1 0 1 1
22 34 14 70 0.2 0.8 32 0 0 0 0 1 0 1 0 0 3 3
35 96 10 141 0.1 0.9 58 0 0 1 0 0 0 1 0 1 1 2
27 106 13 146 0.15 0.85 38 0 1 0 0 0 0 1 0 1 1 2
46 56 37 139 0.89 0.11 29 0 0 1 0 0 0 0 1 1 1 1
47 48 33 128 0.77 0.23 46 0 0 0 1 0 0 1 0 0 1 4
45 56 29 130 0.15 0.85 46 1 0 0 1 0 0 1 0 0 3 4
33 98 14 145 0.72 0.28 24 0 1 0 0 0 1 0 0 1 3 2
38 67 47 152 0.76 0.24 42 0 0 1 0 0 0 0 1 1 3 1
35 76 29 140 0.1 0.9 46 0 0 0 0 1 0 1 0 0 4 3
46 71 40 157 0.15 0.85 53 1 0 0 1 0 0 1 0 1 1 4
23 26 12 61 0.22 0.78 39 0 0 0 1 0 0 0 1 0 1 3
68 50 35 153 0.92 0.08 33 0 0 1 0 0 0 1 0 1 3 1
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
47 76 23 146 0.77 0.23 46 0 1 0 0 0 1 0 0 0 3 2
36 78 30 144 0.78 0.22 58 0 0 1 0 0 1 0 0 1 3 1
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
20 24 10 54 0.3 0.7 48 1 0 0 1 0 0 1 0 0 1 3
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
39 46 45 130 0.9 0.1 31 0 0 1 0 0 0 1 0 0 3 1
54 60 40 154 0.76 0.24 49 0 0 1 0 0 0 1 0 0 1 1
55 52 44 151 0.77 0.23 41 0 0 0 1 0 0 1 0 0 2 4
39 45 37 121 0.77 0.23 40 0 0 1 0 0 0 1 0 1 1 1
19 35 14 68 0.25 0.75 43 1 0 0 1 0 0 1 0 0 1 3
50 66 24 140 0.77 0.23 42 0 0 1 0 0 0 0 1 1 1 1
52 67 41 160 0.75 0.25 46 0 1 0 0 0 1 0 0 0 3 2
27 106 13 146 0.15 0.85 38 0 1 0 0 0 0 1 0 1 1 2
53 48 40 141 0.72 0.28 54 0 0 1 0 0 0 0 1 0 1 1
25 108 10 143 0.16 0.84 48 0 1 0 0 0 0 1 0 1 1 2
19 37 10 66 0.22 0.78 53 0 0 0 1 0 0 1 0 0 1 3
36 74 32 142 0.75 0.25 53 0 0 1 0 0 1 0 0 0 3 1
22 33 12 67 0.26 0.74 56 0 0 0 0 1 0 1 0 0 1 3
67 52 35 154 0.73 0.27 45 0 0 0 1 0 0 0 1 1 1 4
21 35 10 66 0.24 0.76 45 1 0 0 0 1 0 1 0 0 3 3
44 50 38 132 0.79 0.21 49 0 0 1 0 0 1 0 0 0 1 1
34 102 13 149 0.73 0.27 43 0 0 1 0 0 1 0 0 0 1 2
39 75 42 156 0.78 0.22 33 0 0 0 1 0 0 0 1 1 2 4
47 55 30 132 0.78 0.22 53 0 0 1 0 0 0 1 0 0 3 1
35 106 15 156 0.74 0.26 46 0 1 0 0 0 0 0 1 1 1 2
23 26 12 61 0.22 0.78 39 0 0 0 1 0 0 0 1 0 1 3
45 47 35 127 0.79 0.21 44 0 0 0 1 0 0 0 1 1 2 4
39 51 35 125 0.73 0.27 42 0 0 1 0 0 1 0 0 0 2 1
24 28 9 61 0.23 0.77 39 0 0 0 0 1 0 1 0 0 1 3
40 76 36 152 0.72 0.28 25 0 0 1 0 0 0 1 0 1 1 1
27 106 13 146 0.15 0.85 38 0 1 0 0 0 0 1 0 1 1 2
27 108 14 149 0.73 0.27 31 0 1 0 0 0 1 0 0 0 2 2
33 101 11 145 0.74 0.26 55 0 0 1 0 0 0 1 0 0 1 2
50 76 42 168 0.7 0.3 58 0 1 0 0 0 0 0 1 0 1 2
59 62 42 163 0.14 0.86 43 0 0 0 0 1 0 1 0 1 1 4
35 111 9 155 0.73 0.27 55 0 0 1 0 0 0 0 1 0 2 2
34 69 35 138 0.19 0.81 49 1 0 0 1 0 1 0 0 0 3 4
49 74 44 167 0.77 0.23 44 0 0 1 0 0 1 0 0 0 1 1
25 97 15 137 0.76 0.24 45 0 0 1 0 0 0 1 0 1 1 2
27 106 13 146 0.15 0.85 38 0 1 0 0 0 0 1 0 1 1 2
46 67 35 148 0.8 0.2 53 0 0 1 0 0 1 0 0 0 1 1
53 70 46 169 0.75 0.25 58 0 1 0 0 0 0 1 0 0 1 2
37 70 42 149 0.18 0.82 58 0 0 0 0 1 0 1 0 1 1 3
33 65 25 123 0.8 0.2 57 0 0 0 1 0 1 0 0 0 3 4
35 112 10 157 0.13 0.87 36 0 1 0 0 0 0 1 0 0 1 2
45 60 29 134 0.8 0.2 47 0 0 1 0 0 1 0 0 0 3 1
34 79 46 159 0.8 0.2 50 0 1 0 0 0 1 0 0 0 1 2
26 96 14 136 0.76 0.24 42 0 0 1 0 0 1 0 0 1 3 2
50 73 53 176 0.71 0.29 55 0 0 1 0 0 1 0 0 0 2 1
42 61 43 146 0.95 0.05 29 0 0 1 0 0 1 0 0 0 1 1
45 47 35 127 0.79 0.21 44 0 0 0 1 0 0 0 1 1 2 4
47 51 43 141 0.95 0.05 34 0 0 1 0 0 0 0 1 0 3 1
63 64 39 166 0.87 0.13 22 0 0 0 1 0 1 0 0 0 3 4
43 59 29 131 0.78 0.22 42 0 0 1 0 0 1 0 0 0 1 1
49 64 21 134 0.9 0.1 26 0 0 0 1 0 0 1 0 0 2 4
45 68 46 159 0.78 0.22 47 0 0 1 0 0 0 0 1 0 1 1
33 105 12 150 0.7 0.3 47 0 1 0 0 0 1 0 0 0 4 2
47 48 33 128 0.77 0.23 46 0 0 0 1 0 0 1 0 0 1 4
43 54 36 133 0.93 0.07 24 0 0 1 0 0 0 1 0 1 2 1
20 25 11 56 0.28 0.72 39 0 0 0 0 1 1 0 0 0 2 3
50 62 34 146 0.77 0.23 53 0 0 1 0 0 0 0 1 0 3 1
42 48 33 123 0.71 0.29 51 0 0 0 1 0 0 1 0 1 1 4
55 52 44 151 0.77 0.23 41 0 0 0 1 0 0 1 0 0 2 4
20 25 13 58 0.29 0.71 36 0 0 0 1 0 0 1 0 0 3 3
63 53 20 136 0.9 0.1 29 0 0 1 0 0 1 0 0 1 1 1
31 107 15 153 0.2 0.8 52 0 1 0 0 0 0 1 0 0 2 2
39 65 26 130 0.15 0.85 56 1 0 0 1 0 1 0 0 0 1 4
50 73 53 176 0.71 0.29 55 0 0 1 0 0 1 0 0 0 2 1
39 62 37 138 0.72 0.28 55 0 0 1 0 0 0 0 1 0 4 1
33 100 14 147 0.76 0.24 40 0 1 0 0 0 1 0 0 0 1 2
52 51 35 138 0.71 0.29 48 0 0 0 1 0 0 0 1 0 2 4
51 62 40 153 0.86 0.14 27 0 0 1 0 0 1 0 0 1 1 1
27 106 13 146 0.15 0.85 38 0 1 0 0 0 0 1 0 1 1 2
51 48 42 141 0.92 0.08 38 0 0 1 0 0 0 1 0 1 3 1
40 58 34 132 0.78 0.22 47 0 0 1 0 0 0 1 0 0 3 1
46 78 30 154 0.78 0.22 54 0 1 0 0 0 0 0 1 0 3 2
54 60 40 154 0.76 0.24 49 0 0 1 0 0 0 1 0 0 1 1
45 64 40 149 0.92 0.08 37 1 0 0 0 1 0 0 1 0 3 1
38 75 25 138 0.76 0.24 42 0 0 1 0 0 1 0 0 0 1 1
65 60 43 168 0.7 0.3 50 0 0 0 1 0 1 0 0 0 1 4
49 74 53 176 0.73 0.27 57 0 1 0 0 0 1 0 0 1 3 2
51 62 40 153 0.72 0.28 57 0 0 1 0 0 1 0 0 0 1 1
39 58 37 134 0.86 0.14 40 0 0 0 1 0 0 0 1 0 1 4
48 50 42 140 0.9 0.1 29 0 0 1 0 0 0 0 1 0 3 1
32 102 15 149 0.79 0.21 47 0 0 1 0 0 0 1 0 0 1 2
30 106 10 146 0.77 0.23 52 0 1 0 0 0 1 0 0 1 1 2
44 73 35 152 0.19 0.81 46 1 0 0 0 1 0 1 0 0 1 3
29 101 11 141 0.78 0.22 37 0 0 1 0 0 1 0 0 1 1 2
40 56 43 139 0.79 0.21 42 0 0 1 0 0 1 0 0 0 1 1
45 60 37 142 0.76 0.24 51 0 0 1 0 0 0 0 1 1 3 1
41 61 45 147 0.18 0.82 44 1 0 0 0 1 0 0 1 0 3 3
47 76 23 146 0.77 0.23 46 0 1 0 0 0 1 0 0 0 3 2
42 66 35 143 0.14 0.86 58 1 0 0 1 0 0 0 1 0 1 4
45 47 35 127 0.79 0.21 44 0 0 0 1 0 0 0 1 1 2 4
42 73 54 169 0.94 0.06 28 0 0 1 0 0 1 0 0 0 1 1
29 112 13 154 0.17 0.83 37 0 1 0 0 0 0 1 0 1 4 2
21 35 10 66 0.24 0.76 45 1 0 0 0 1 0 1 0 0 3 3
41 68 34 143 0.19 0.81 55 1 0 0 0 1 0 1 0 1 4 3
46 50 40 136 0.75 0.25 54 0 0 0 1 0 0 1 0 0 3 4
40 45 42 127 0.74 0.26 42 0 0 1 0 0 0 1 0 0 2 1
73 46 41 160 0.75 0.25 51 0 0 0 1 0 0 0 1 0 1 4
55 62 45 162 0.8 0.2 47 0 0 1 0 0 0 1 0 1 1 1
45 56 36 137 0.73 0.27 42 0 0 0 1 0 0 1 0 0 3 4
25 108 10 143 0.16 0.84 48 0 1 0 0 0 0 1 0 1 1 2
37 76 29 142 0.17 0.83 37 1 0 0 0 1 0 1 0 0 3 3
30 103 9 142 0.72 0.28 30 0 1 0 0 0 0 1 0 0 3 2
42 60 39 141 0.92 0.08 36 0 0 1 0 0 1 0 0 0 3 1
52 80 46 178 0.79 0.21 50 0 1 0 0 0 0 1 0 1 1 2
21 26 9 56 0.22 0.78 42 1 0 0 0 1 0 1 0 0 1 3
20 34 15 69 0.26 0.74 51 1 0 0 1 0 0 1 0 0 4 3
51 55 39 145 0.78 0.22 44 0 0 0 1 0 0 1 0 0 2 4
37 71 45 153 0.74 0.26 45 0 0 1 0 0 0 0 1 0 1 1
29 112 13 154 0.17 0.83 37 0 1 0 0 0 0 1 0 1 4 2
45 56 29 130 0.15 0.85 46 1 0 0 1 0 0 1 0 0 3 4
45 60 29 134 0.8 0.2 47 0 0 1 0 0 1 0 0 0 3 1
34 105 9 148 0.73 0.27 35 0 1 0 0 0 0 0 1 0 3 2
34 107 9 150 0.73 0.27 41 0 1 0 0 0 1 0 0 0 3 2
33 101 11 145 0.74 0.26 55 0 0 1 0 0 0 1 0 0 1 2
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
35 97 13 145 0.76 0.24 41 0 0 1 0 0 0 0 1 0 3 1
47 54 42 143 0.77 0.23 46 0 0 1 0 0 1 0 0 1 3 1
31 99 10 140 0.76 0.24 45 0 1 0 0 0 0 0 1 0 3 2
55 48 40 143 0.76 0.24 42 0 0 1 0 0 1 0 0 0 1 1
49 80 31 160 0.79 0.21 53 1 1 0 0 0 1 0 0 0 3 2
24 22 15 61 0.22 0.78 58 0 0 0 0 1 0 1 0 0 2 3
42 76 45 163 0.76 0.24 43 0 0 1 0 0 0 0 1 1 1 1
20 25 11 56 0.28 0.72 39 0 0 0 0 1 1 0 0 0 2 3
46 71 40 157 0.15 0.85 53 1 0 0 1 0 0 1 0 1 1 4
34 68 45 147 0.79 0.21 55 0 0 0 1 0 0 0 1 0 1 4
59 47 26 132 0.95 0.05 34 0 0 1 0 0 0 1 0 0 3 1
47 58 33 138 0.75 0.25 52 0 0 0 1 0 0 1 0 0 3 4
39 65 26 130 0.15 0.85 56 1 0 0 1 0 1 0 0 0 1 4
50 73 53 176 0.71 0.29 55 0 0 1 0 0 1 0 0 0 2 1
49 74 52 175 0.91 0.09 28 0 0 0 1 0 0 1 0 0 1 4
45 47 35 127 0.79 0.21 44 0 0 0 1 0 0 0 1 1 2 4
52 51 35 138 0.71 0.29 48 0 0 0 1 0 0 0 1 0 2 4
47 54 42 143 0.77 0.23 46 0 0 1 0 0 1 0 0 1 3 1
44 51 40 135 0.75 0.25 53 0 0 0 1 0 0 0 1 1 3 4
55 48 35 138 0.95 0.05 31 0 0 1 0 0 0 0 1 0 3 1
55 47 43 145 0.73 0.27 43 0 0 1 0 0 0 0 1 0 1 1
27 106 12 145 0.76 0.24 48 0 1 0 0 0 1 0 0 1 3 2
22 34 14 70 0.2 0.8 32 0 0 0 0 1 0 1 0 0 3 3
25 33 14 72 0.28 0.72 36 1 0 0 1 0 0 1 0 0 1 3
47 60 22 129 0.13 0.87 56 1 0 0 0 1 0 1 0 0 1 3
47 55 30 132 0.78 0.22 53 0 0 1 0 0 0 1 0 0 3 1
29 112 11 152 0.72 0.28 53 0 0 1 0 0 0 1 0 1 1 2
34 69 35 138 0.19 0.81 49 1 0 0 1 0 1 0 0 0 3 4
54 49 41 144 0.79 0.21 55 0 0 1 0 0 1 0 0 1 1 1
59 47 26 132 0.95 0.05 34 0 0 1 0 0 0 1 0 0 3 1
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
40 58 34 132 0.78 0.22 47 0 0 1 0 0 0 1 0 0 3 1
41 79 49 169 0.73 0.27 43 0 1 0 0 0 0 0 1 0 3 2
51 62 40 153 0.86 0.14 27 0 0 1 0 0 1 0 0 1 1 1
44 49 37 130 0.88 0.12 27 0 0 0 1 0 0 0 1 1 1 4
51 76 35 162 0.73 0.27 53 0 1 0 0 0 0 0 1 0 1 2
25 33 14 72 0.28 0.72 36 1 0 0 1 0 0 1 0 0 1 3
44 55 45 144 0.72 0.28 47 0 0 1 0 0 0 0 1 0 4 1
51 74 20 145 0.75 0.25 47 0 1 0 0 0 0 0 1 0 3 2
42 49 40 131 0.9 0.1 29 0 0 1 0 0 1 0 0 0 3 1
48 80 41 169 0.73 0.27 49 0 0 1 0 0 0 1 0 0 2 1
35 76 29 140 0.1 0.9 46 0 0 0 0 1 0 1 0 0 4 3
50 66 24 140 0.77 0.23 42 0 0 1 0 0 0 0 1 1 1 1
36 74 32 142 0.75 0.25 53 0 0 1 0 0 1 0 0 0 3 1
42 73 54 169 0.94 0.06 28 0 0 1 0 0 1 0 0 0 1 1
44 47 45 136 0.86 0.14 38 0 0 1 0 0 0 0 1 0 3 1
33 65 25 123 0.8 0.2 57 0 0 0 1 0 1 0 0 0 3 4
31 96 9 136 0.71 0.29 50 0 1 0 0 0 1 0 0 0 2 2
22 28 10 60 0.25 0.75 32 0 0 0 1 0 0 1 0 0 1 3
47 51 34 132 0.87 0.13 29 0 0 0 1 0 1 0 0 1 1 4
20 25 13 58 0.29 0.71 36 0 0 0 1 0 0 1 0 0 3 3
46 46 20 112 0.88 0.12 40 0 0 1 0 0 0 0 1 0 3 1
46 56 37 139 0.89 0.11 29 0 0 1 0 0 0 0 1 1 1 1
70 49 48 167 0.92 0.08 37 0 0 1 0 0 0 1 0 1 2 1
22 29 15 66 0.22 0.78 26 1 0 0 0 1 0 0 1 0 1 3
48 64 24 136 0.15 0.85 50 1 0 0 0 1 0 1 0 0 3 3
46 56 37 139 0.89 0.11 29 0 0 1 0 0 0 0 1 1 1 1
47 48 33 128 0.77 0.23 46 0 0 0 1 0 0 1 0 0 1 4
54 45 32 131 0.86 0.14 24 0 0 0 1 0 0 0 1 0 1 4
48 62 31 141 0.87 0.13 40 0 0 1 0 0 1 0 0 0 4 1
39 55 44 138 0.77 0.23 55 0 0 0 1 0 0 0 1 0 1 4
40 56 43 139 0.79 0.21 42 0 0 1 0 0 1 0 0 0 1 1
31 96 9 136 0.71 0.29 50 0 1 0 0 0 1 0 0 0 2 2
54 49 41 144 0.79 0.21 55 0 0 1 0 0 1 0 0 1 1 1
46 71 40 157 0.15 0.85 53 1 0 0 1 0 0 1 0 1 1 4
44 65 28 137 0.15 0.85 37 0 0 0 0 1 0 1 0 0 1 3
47 46 35 128 0.9 0.1 25 0 0 1 0 0 0 1 0 1 2 1
34 79 46 159 0.8 0.2 50 0 1 0 0 0 1 0 0 0 1 2
34 67 33 134 0.75 0.25 55 0 1 0 0 0 1 0 0 0 1 2
44 54 41 139 0.71 0.29 56 0 0 1 0 0 1 0 0 0 2 1
44 46 43 133 0.77 0.23 49 0 0 0 1 0 0 1 0 1 1 4
30 106 9 145 0.15 0.85 48 0 0 1 0 0 0 1 0 0 2 2
48 64 24 136 0.15 0.85 50 1 0 0 0 1 0 1 0 0 3 3
52 79 45 176 0.78 0.22 46 0 1 0 0 0 1 0 0 0 1 2
27 106 12 145 0.76 0.24 48 0 1 0 0 0 1 0 0 1 3 2
28 108 10 146 0.75 0.25 48 0 0 1 0 0 1 0 0 0 3 2
39 75 31 145 0.11 0.89 53 0 0 0 1 0 0 1 0 0 1 4
52 70 44 166 0.76 0.24 46 0 0 1 0 0 1 0 0 0 3 1
48 66 24 138 0.74 0.26 47 0 1 0 0 0 0 0 1 1 3 2
19 29 11 59 0.22 0.78 26 0 0 0 0 1 1 0 0 0 1 3
46 56 43 145 0.7 0.3 41 0 0 1 0 0 1 0 0 1 2 1
44 65 43 152 0.76 0.24 56 0 0 1 0 0 1 0 0 0 1 1
25 38 13 76 0.21 0.79 23 1 0 0 1 0 0 1 0 0 1 3
31 97 11 139 0.71 0.29 44 0 1 0 0 0 0 0 1 0 3 2
53 70 46 169 0.75 0.25 58 0 1 0 0 0 0 1 0 0 1 2
34 67 33 134 0.75 0.25 55 0 1 0 0 0 1 0 0 0 1 2
47 59 36 142 0.93 0.07 36 0 0 1 0 0 0 0 1 0 2 1
43 72 38 153 0.13 0.87 39 0 0 0 1 0 0 1 0 0 2 4
52 46 31 129 0.72 0.28 58 0 0 1 0 0 0 0 1 0 3 1
49 73 43 165 0.12 0.88 53 1 0 0 1 0 0 1 0 0 3 4
44 66 48 158 0.78 0.22 47 0 0 1 0 0 0 1 0 0 3 1
39 58 37 134 0.86 0.14 40 0 0 0 1 0 0 0 1 0 1 4
29 101 11 141 0.78 0.22 37 0 0 1 0 0 1 0 0 1 1 2
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
29 107 12 148 0.15 0.85 48 0 1 0 0 0 0 1 0 0 2 2
65 60 43 168 0.7 0.3 50 0 0 0 1 0 1 0 0 0 1 4
32 66 20 118 0.77 0.23 50 0 0 1 0 0 0 1 0 0 1 1
22 33 12 67 0.26 0.74 56 0 0 0 0 1 0 1 0 0 1 3
46 49 31 126 0.89 0.11 37 0 0 1 0 0 1 0 0 1 4 1
42 80 42 164 0.1 0.9 45 1 0 0 1 0 0 1 0 1 1 4
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
40 47 39 126 0.95 0.05 28 0 0 1 0 0 1 0 0 1 3 1
76 47 39 162 0.72 0.28 44 0 0 0 1 0 1 0 0 0 3 4
47 56 41 144 0.78 0.22 50 0 0 1 0 0 1 0 0 0 3 1
47 60 22 129 0.13 0.87 56 1 0 0 0 1 0 1 0 0 1 3
25 97 9 131 0.12 0.88 40 0 1 0 0 0 0 1 0 0 1 2
46 78 30 154 0.78 0.22 54 0 1 0 0 0 0 0 1 0 3 2
41 53 33 127 0.75 0.25 56 0 0 1 0 0 0 1 0 0 1 1
31 97 11 139 0.71 0.29 44 0 1 0 0 0 0 0 1 0 3 2
46 58 29 133 0.92 0.08 37 0 0 0 1 0 0 0 1 1 1 4
35 95 9 139 0.17 0.83 52 0 1 0 0 0 0 1 0 0 1 2
35 105 11 151 0.72 0.28 26 0 0 1 0 0 0 0 1 0 3 2
47 56 30 133 0.8 0.2 54 0 0 1 0 0 0 1 0 1 3 1
21 35 10 66 0.24 0.76 45 1 0 0 0 1 0 1 0 0 3 3
52 67 41 160 0.75 0.25 46 0 1 0 0 0 1 0 0 0 3 2
25 25 9 59 0.21 0.79 28 1 0 0 1 0 0 1 0 1 1 3
39 62 44 145 0.89 0.11 28 0 0 0 1 0 0 0 1 1 3 4
28 101 11 140 0.19 0.81 41 0 1 0 0 0 0 1 0 1 1 2
44 66 48 158 0.78 0.22 47 0 0 1 0 0 0 1 0 0 3 1
27 96 14 137 0.16 0.84 57 0 1 0 0 0 0 1 0 0 2 2
32 101 11 144 0.16 0.84 41 0 1 0 0 0 0 1 0 0 1 2
34 105 9 148 0.73 0.27 35 0 1 0 0 0 0 0 1 0 3 2
63 64 39 166 0.87 0.13 22 0 0 0 1 0 1 0 0 0 3 4
42 80 42 164 0.1 0.9 45 1 0 0 1 0 0 1 0 1 1 4
51 55 32 138 0.86 0.14 26 0 0 1 0 0 0 0 1 0 1 1
28 99 14 141 0.74 0.26 32 0 1 0 0 0 0 0 1 0 1 2
